id_dis,id_tiempo,razon,numero_sociedades,id_territorio
924,202209,voluntaria,45,6
925,202208,voluntaria,42,6
926,202207,voluntaria,63,6
927,202206,voluntaria,54,6
928,202205,voluntaria,63,6
929,202204,voluntaria,55,6
930,202203,voluntaria,61,6
931,202202,voluntaria,87,6
932,202201,voluntaria,148,6
933,202112,voluntaria,113,6
934,202111,voluntaria,66,6
935,202110,voluntaria,43,6
936,202109,voluntaria,53,6
937,202108,voluntaria,40,6
938,202107,voluntaria,55,6
939,202106,voluntaria,59,6
940,202105,voluntaria,52,6
941,202104,voluntaria,56,6
942,202103,voluntaria,75,6
943,202102,voluntaria,68,6
944,202101,voluntaria,139,6
945,202012,voluntaria,104,6
946,202011,voluntaria,66,6
947,202010,voluntaria,63,6
948,202009,voluntaria,44,6
949,202008,voluntaria,51,6
950,202007,voluntaria,37,6
951,202006,voluntaria,37,6
952,202005,voluntaria,10,6
953,202004,voluntaria,3,6
954,202003,voluntaria,45,6
955,202002,voluntaria,88,6
956,202001,voluntaria,143,6
957,201912,voluntaria,70,6
958,201911,voluntaria,62,6
959,201910,voluntaria,59,6
960,201909,voluntaria,42,6
961,201908,voluntaria,42,6
962,201907,voluntaria,43,6
963,201906,voluntaria,53,6
964,201905,voluntaria,53,6
965,201904,voluntaria,51,6
966,201903,voluntaria,79,6
967,201902,voluntaria,77,6
968,201901,voluntaria,137,6
969,201812,voluntaria,97,6
970,201811,voluntaria,67,6
971,201810,voluntaria,56,6
972,201809,voluntaria,37,6
973,201808,voluntaria,35,6
974,201807,voluntaria,44,6
975,201806,voluntaria,55,6
976,201805,voluntaria,48,6
977,201804,voluntaria,55,6
978,201803,voluntaria,58,6
979,201802,voluntaria,77,6
980,201801,voluntaria,160,6
981,201712,voluntaria,82,6
982,201711,voluntaria,58,6
983,201710,voluntaria,49,6
984,201709,voluntaria,36,6
985,201708,voluntaria,50,6
986,201707,voluntaria,33,6
987,201706,voluntaria,48,6
988,201705,voluntaria,44,6
989,201704,voluntaria,51,6
990,201703,voluntaria,73,6
991,201702,voluntaria,77,6
992,201701,voluntaria,134,6
993,201612,voluntaria,61,6
994,201611,voluntaria,52,6
995,201610,voluntaria,45,6
996,201609,voluntaria,45,6
997,201608,voluntaria,50,6
998,201607,voluntaria,33,6
999,201606,voluntaria,39,6
1000,201605,voluntaria,43,6
1001,201604,voluntaria,60,6
1002,201603,voluntaria,54,6
1003,201602,voluntaria,64,6
1004,201601,voluntaria,117,6
1005,201512,voluntaria,100,6
1006,201511,voluntaria,63,6
1007,201510,voluntaria,44,6
1008,201509,voluntaria,34,6
1009,201508,voluntaria,36,6
1010,201507,voluntaria,34,6
1011,201506,voluntaria,43,6
1012,201505,voluntaria,42,6
1013,201504,voluntaria,51,6
1014,201503,voluntaria,69,6
1015,201502,voluntaria,71,6
1016,201501,voluntaria,108,6
1017,201412,voluntaria,109,6
1018,201411,voluntaria,53,6
1019,201410,voluntaria,50,6
1020,201409,voluntaria,34,6
1021,201408,voluntaria,41,6
1022,201407,voluntaria,47,6
1023,201406,voluntaria,40,6
1024,201405,voluntaria,46,6
1025,201404,voluntaria,49,6
1026,201403,voluntaria,52,6
1027,201402,voluntaria,76,6
1028,201401,voluntaria,144,6
1029,201312,voluntaria,85,6
1030,201311,voluntaria,65,6
1031,201310,voluntaria,43,6
1032,201309,voluntaria,43,6
1033,201308,voluntaria,58,6
1034,201307,voluntaria,57,6
1035,201306,voluntaria,41,6
1036,201305,voluntaria,62,6
1037,201304,voluntaria,70,6
1038,201303,voluntaria,83,6
1039,201302,voluntaria,92,6
1040,201301,voluntaria,137,6
1041,201212,voluntaria,102,6
1042,201211,voluntaria,65,6
1043,201210,voluntaria,49,6
1044,201209,voluntaria,66,6
1045,201208,voluntaria,52,6
1046,201207,voluntaria,59,6
1047,201206,voluntaria,40,6
1048,201205,voluntaria,51,6
1049,201204,voluntaria,59,6
1050,201203,voluntaria,70,6
1051,201202,voluntaria,97,6
1052,201201,voluntaria,99,6
1053,201112,voluntaria,106,6
1054,201111,voluntaria,51,6
1055,201110,voluntaria,49,6
1056,201109,voluntaria,42,6
1057,201108,voluntaria,33,6
1058,201107,voluntaria,48,6
1059,201106,voluntaria,46,6
1060,201105,voluntaria,41,6
1061,201104,voluntaria,32,6
1062,201103,voluntaria,42,6
1063,201102,voluntaria,90,6
1064,201101,voluntaria,124,6
1065,201012,voluntaria,102,6
1066,201011,voluntaria,60,6
1067,201010,voluntaria,27,6
1068,201009,voluntaria,41,6
1069,201008,voluntaria,40,6
1070,201007,voluntaria,32,6
1071,201006,voluntaria,48,6
1072,201005,voluntaria,39,6
1073,201004,voluntaria,28,6
1074,201003,voluntaria,65,6
1075,201002,voluntaria,88,6
1076,201001,voluntaria,98,6
1077,200912,voluntaria,82,6
1078,200911,voluntaria,56,6
1079,200910,voluntaria,45,6
1080,200909,voluntaria,40,6
1081,200908,voluntaria,41,6
1082,200907,voluntaria,45,6
1083,200906,voluntaria,40,6
1084,200905,voluntaria,44,6
1085,200904,voluntaria,45,6
1086,200903,voluntaria,79,6
1087,200902,voluntaria,89,6
1088,200901,voluntaria,97,6
1089,200812,voluntaria,59,6
1090,200811,voluntaria,58,6
1091,200810,voluntaria,39,6
1092,200809,voluntaria,40,6
1093,200808,voluntaria,20,6
1094,200807,voluntaria,25,6
1095,200806,voluntaria,28,6
1096,200805,voluntaria,21,6
1097,200804,voluntaria,55,6
1098,200803,voluntaria,37,6
1099,200802,voluntaria,65,6
1100,200801,voluntaria,75,6
1101,202604,voluntaria,17,7
1102,202603,voluntaria,20,7
1103,202602,voluntaria,35,7
1104,202601,voluntaria,43,7
1105,202512,voluntaria,24,7
1106,202511,voluntaria,25,7
1107,202510,voluntaria,21,7
1108,202509,voluntaria,13,7
1109,202508,voluntaria,9,7
1110,202507,voluntaria,14,7
1111,202506,voluntaria,14,7
1112,202505,voluntaria,18,7
1113,202504,voluntaria,22,7
1114,202503,voluntaria,24,7
1115,202502,voluntaria,34,7
1116,202501,voluntaria,47,7
1117,202412,voluntaria,26,7
1118,202411,voluntaria,9,7
1119,202410,voluntaria,19,7
1120,202409,voluntaria,12,7
1121,202408,voluntaria,12,7
1122,202407,voluntaria,13,7
1123,202406,voluntaria,8,7
1124,202405,voluntaria,21,7
1125,202404,voluntaria,17,7
1126,202403,voluntaria,17,7
1127,202402,voluntaria,50,7
1128,202401,voluntaria,32,7
1129,202312,voluntaria,30,7
1130,202311,voluntaria,22,7
1131,202310,voluntaria,17,7
1132,202309,voluntaria,10,7
1133,202308,voluntaria,12,7
1134,202307,voluntaria,9,7
1135,202306,voluntaria,11,7
1136,202305,voluntaria,15,7
1137,202304,voluntaria,13,7
1138,202303,voluntaria,32,7
1139,202302,voluntaria,21,7
1140,202301,voluntaria,28,7
1141,202212,voluntaria,37,7
1142,202211,voluntaria,21,7
1143,202210,voluntaria,16,7
1144,202209,voluntaria,19,7
1145,202208,voluntaria,14,7
1146,202207,voluntaria,11,7
1147,202206,voluntaria,11,7
1148,202205,voluntaria,19,7
1149,202204,voluntaria,11,7
1150,202203,voluntaria,35,7
1151,202202,voluntaria,32,7
1152,202201,voluntaria,42,7
1153,202112,voluntaria,30,7
1154,202111,voluntaria,16,7
1155,202110,voluntaria,9,7
1156,202109,voluntaria,13,7
1157,202108,voluntaria,9,7
1158,202107,voluntaria,3,7
1159,202106,voluntaria,16,7
1160,202105,voluntaria,21,7
1161,202104,voluntaria,14,7
1162,202103,voluntaria,21,7
1163,202102,voluntaria,31,7
1164,202101,voluntaria,37,7
1165,202012,voluntaria,20,7
1166,202011,voluntaria,15,7
1167,202010,voluntaria,5,7
1168,202009,voluntaria,10,7
1169,202008,voluntaria,11,7
1170,202007,voluntaria,3,7
1171,202006,voluntaria,13,7
1172,202005,voluntaria,2,7
1173,202004,voluntaria,4,7
1174,202003,voluntaria,17,7
1175,202002,voluntaria,28,7
1176,202001,voluntaria,45,7
1177,201912,voluntaria,19,7
1178,201911,voluntaria,18,7
1179,201910,voluntaria,7,7
1180,201909,voluntaria,24,7
1181,201908,voluntaria,8,7
1182,201907,voluntaria,15,7
1183,201906,voluntaria,5,7
1184,201905,voluntaria,15,7
1185,201904,voluntaria,14,7
1186,201903,voluntaria,17,7
1187,201902,voluntaria,21,7
1188,201901,voluntaria,36,7
1189,201812,voluntaria,32,7
1190,201811,voluntaria,19,7
1191,201810,voluntaria,10,7
1192,201809,voluntaria,5,7
1193,201808,voluntaria,20,7
1194,201807,voluntaria,4,7
1195,201806,voluntaria,12,7
1196,201805,voluntaria,13,7
1197,201804,voluntaria,17,7
1198,201803,voluntaria,20,7
1199,201802,voluntaria,30,7
1200,201801,voluntaria,40,7
1201,201712,voluntaria,17,7
1202,201711,voluntaria,8,7
1203,201710,voluntaria,14,7
1204,201709,voluntaria,12,7
1205,201708,voluntaria,8,7
1206,201707,voluntaria,15,7
1207,201706,voluntaria,7,7
1208,201705,voluntaria,13,7
1209,201704,voluntaria,11,7
1210,201703,voluntaria,14,7
1211,201702,voluntaria,26,7
1212,201701,voluntaria,39,7
1213,201612,voluntaria,35,7
1214,201611,voluntaria,22,7
1215,201610,voluntaria,17,7
1216,201609,voluntaria,12,7
1217,201608,voluntaria,18,7
1218,201607,voluntaria,8,7
1219,201606,voluntaria,11,7
1220,201605,voluntaria,9,7
1221,201604,voluntaria,15,7
1222,201603,voluntaria,18,7
1223,201602,voluntaria,16,7
1224,201601,voluntaria,20,7
1225,201512,voluntaria,15,7
1226,201511,voluntaria,15,7
1227,201510,voluntaria,14,7
1228,201509,voluntaria,13,7
1229,201508,voluntaria,10,7
1230,201507,voluntaria,8,7
1231,201506,voluntaria,9,7
1232,201505,voluntaria,6,7
1233,201504,voluntaria,8,7
1234,201503,voluntaria,18,7
1235,201502,voluntaria,24,7
1236,201501,voluntaria,26,7
1237,201412,voluntaria,15,7
1238,201411,voluntaria,12,7
1239,201410,voluntaria,8,7
1240,201409,voluntaria,12,7
1241,201408,voluntaria,5,7
1242,201407,voluntaria,13,7
1243,201406,voluntaria,17,7
1244,201405,voluntaria,21,7
1245,201404,voluntaria,18,7
1246,201403,voluntaria,22,7
1247,201402,voluntaria,24,7
1248,201401,voluntaria,26,7
1249,201312,voluntaria,29,7
1250,201311,voluntaria,17,7
1251,201310,voluntaria,15,7
1252,201309,voluntaria,8,7
1253,201308,voluntaria,13,7
1254,201307,voluntaria,9,7
1255,201306,voluntaria,6,7
1256,201305,voluntaria,21,7
1257,201304,voluntaria,26,7
1258,201303,voluntaria,28,7
1259,201302,voluntaria,29,7
1260,201301,voluntaria,31,7
1261,201212,voluntaria,23,7
1262,201211,voluntaria,17,7
1263,201210,voluntaria,24,7
1264,201209,voluntaria,13,7
1265,201208,voluntaria,16,7
1266,201207,voluntaria,12,7
1267,201206,voluntaria,13,7
1268,201205,voluntaria,26,7
1269,201204,voluntaria,27,7
1270,201203,voluntaria,25,7
1271,201202,voluntaria,23,7
1272,201201,voluntaria,37,7
1273,201112,voluntaria,21,7
1274,201111,voluntaria,15,7
1275,201110,voluntaria,20,7
1276,201109,voluntaria,20,7
1277,201108,voluntaria,6,7
1278,201107,voluntaria,9,7
1279,201106,voluntaria,13,7
1280,201105,voluntaria,23,7
1281,201104,voluntaria,11,7
1282,201103,voluntaria,19,7
1283,201102,voluntaria,24,7
1284,201101,voluntaria,29,7
1285,201012,voluntaria,17,7
1286,201011,voluntaria,13,7
1287,201010,voluntaria,5,7
1288,201009,voluntaria,13,7
1289,201008,voluntaria,5,7
1290,201007,voluntaria,4,7
1291,201006,voluntaria,16,7
1292,201005,voluntaria,9,7
1293,201004,voluntaria,16,7
1294,201003,voluntaria,17,7
1295,201002,voluntaria,14,7
1296,201001,voluntaria,27,7
1297,200912,voluntaria,26,7
1298,200911,voluntaria,12,7
1299,200910,voluntaria,10,7
1300,200909,voluntaria,12,7
1301,200908,voluntaria,10,7
1302,200907,voluntaria,9,7
1303,200906,voluntaria,13,7
1304,200905,voluntaria,14,7
1305,200904,voluntaria,13,7
1306,200903,voluntaria,17,7
1307,200902,voluntaria,29,7
1308,200901,voluntaria,23,7
1309,200812,voluntaria,20,7
1310,200811,voluntaria,18,7
1311,200810,voluntaria,19,7
1312,200809,voluntaria,13,7
1313,200808,voluntaria,10,7
1314,200807,voluntaria,9,7
1315,200806,voluntaria,8,7
1316,200805,voluntaria,18,7
1317,200804,voluntaria,16,7
1318,200803,voluntaria,14,7
1319,200802,voluntaria,30,7
1320,200801,voluntaria,21,7
1321,202604,voluntaria,61,8
1322,202603,voluntaria,101,8
1323,202602,voluntaria,103,8
1324,202601,voluntaria,175,8
1325,202512,voluntaria,195,8
1326,202511,voluntaria,106,8
1327,202510,voluntaria,56,8
1328,202509,voluntaria,58,8
1329,202508,voluntaria,43,8
1330,202507,voluntaria,50,8
1331,202506,voluntaria,57,8
1332,202505,voluntaria,70,8
1333,202504,voluntaria,56,8
1334,202503,voluntaria,70,8
1335,202502,voluntaria,103,8
1336,202501,voluntaria,174,8
1337,202412,voluntaria,135,8
1338,202411,voluntaria,87,8
1339,202410,voluntaria,75,8
1340,202409,voluntaria,47,8
1341,202408,voluntaria,42,8
1342,202407,voluntaria,65,8
1343,202406,voluntaria,68,8
1344,202405,voluntaria,56,8
1345,202404,voluntaria,67,8
1346,202403,voluntaria,59,8
1347,202402,voluntaria,107,8
1348,202401,voluntaria,196,8
1349,202312,voluntaria,127,8
1350,202311,voluntaria,104,8
1351,202310,voluntaria,79,8
1352,202309,voluntaria,54,8
1353,202308,voluntaria,37,8
1354,202307,voluntaria,55,8
1355,202306,voluntaria,64,8
1356,202305,voluntaria,76,8
1357,202304,voluntaria,72,8
1358,202303,voluntaria,117,8
1359,202302,voluntaria,95,8
1360,202301,voluntaria,164,8
1361,202212,voluntaria,160,8
1362,202211,voluntaria,75,8
1363,202210,voluntaria,63,8
1364,202209,voluntaria,54,8
1365,202208,voluntaria,70,8
1366,202207,voluntaria,63,8
1367,202206,voluntaria,68,8
1368,202205,voluntaria,56,8
1369,202204,voluntaria,61,8
1370,202203,voluntaria,70,8
1371,202202,voluntaria,113,8
1372,202201,voluntaria,165,8
1373,202112,voluntaria,170,8
1374,202111,voluntaria,68,8
1375,202110,voluntaria,53,8
1376,202109,voluntaria,51,8
1377,202108,voluntaria,37,8
1378,202107,voluntaria,57,8
1379,202106,voluntaria,65,8
1380,202105,voluntaria,68,8
1381,202104,voluntaria,66,8
1382,202103,voluntaria,97,8
1383,202102,voluntaria,116,8
1384,202101,voluntaria,129,8
1385,202012,voluntaria,132,8
1386,202011,voluntaria,68,8
1387,202010,voluntaria,51,8
1388,202009,voluntaria,54,8
1389,202008,voluntaria,36,8
1390,202007,voluntaria,65,8
1391,202006,voluntaria,35,8
1392,202005,voluntaria,11,8
1393,202004,voluntaria,17,8
1394,202003,voluntaria,48,8
1395,202002,voluntaria,90,8
1396,202001,voluntaria,181,8
1397,201912,voluntaria,130,8
1398,201911,voluntaria,76,8
1399,201910,voluntaria,64,8
1400,201909,voluntaria,57,8
1401,201908,voluntaria,40,8
1402,201907,voluntaria,50,8
1403,201906,voluntaria,42,8
1404,201905,voluntaria,65,8
1405,201904,voluntaria,64,8
1406,201903,voluntaria,71,8
1407,201902,voluntaria,77,8
1408,201901,voluntaria,159,8
1409,201812,voluntaria,129,8
1410,201811,voluntaria,79,8
1411,201810,voluntaria,48,8
1412,201809,voluntaria,41,8
1413,201808,voluntaria,40,8
1414,201807,voluntaria,39,8
1415,201806,voluntaria,40,8
1416,201805,voluntaria,61,8
1417,201804,voluntaria,44,8
1418,201803,voluntaria,65,8
1419,201802,voluntaria,73,8
1420,201801,voluntaria,144,8
1421,201712,voluntaria,135,8
1422,201711,voluntaria,71,8
1423,201710,voluntaria,46,8
1424,201709,voluntaria,43,8
1425,201708,voluntaria,54,8
1426,201707,voluntaria,40,8
1427,201706,voluntaria,55,8
1428,201705,voluntaria,61,8
1429,201704,voluntaria,36,8
1430,201703,voluntaria,69,8
1431,201702,voluntaria,92,8
1432,201701,voluntaria,149,8
1433,201612,voluntaria,148,8
1434,201611,voluntaria,91,8
1435,201610,voluntaria,57,8
1436,201609,voluntaria,60,8
1437,201608,voluntaria,34,8
1438,201607,voluntaria,50,8
1439,201606,voluntaria,56,8
1440,201605,voluntaria,51,8
1441,201604,voluntaria,58,8
1442,201603,voluntaria,69,8
1443,201602,voluntaria,88,8
1444,201601,voluntaria,142,8
1445,201512,voluntaria,151,8
1446,201511,voluntaria,65,8
1447,201510,voluntaria,51,8
1448,201509,voluntaria,55,8
1449,201508,voluntaria,43,8
1450,201507,voluntaria,61,8
1451,201506,voluntaria,45,8
1452,201505,voluntaria,54,8
1453,201504,voluntaria,41,8
1454,201503,voluntaria,82,8
1455,201502,voluntaria,86,8
1456,201501,voluntaria,115,8
1457,201412,voluntaria,110,8
1458,201411,voluntaria,59,8
1459,201410,voluntaria,61,8
1460,201409,voluntaria,52,8
1461,201408,voluntaria,43,8
1462,201407,voluntaria,55,8
1463,201406,voluntaria,45,8
1464,201405,voluntaria,54,8
1465,201404,voluntaria,55,8
1466,201403,voluntaria,84,8
1467,201402,voluntaria,87,8
1468,201401,voluntaria,146,8
1469,201312,voluntaria,112,8
1470,201311,voluntaria,89,8
1471,201310,voluntaria,59,8
1472,201309,voluntaria,58,8
1473,201308,voluntaria,46,8
1474,201307,voluntaria,63,8
1475,201306,voluntaria,54,8
1476,201305,voluntaria,76,8
1477,201304,voluntaria,89,8
1478,201303,voluntaria,78,8
1479,201302,voluntaria,133,8
1480,201301,voluntaria,175,8
1481,201212,voluntaria,106,8
1482,201211,voluntaria,84,8
1483,201210,voluntaria,69,8
1484,201209,voluntaria,51,8
1485,201208,voluntaria,63,8
1486,201207,voluntaria,61,8
1487,201206,voluntaria,91,8
1488,201205,voluntaria,85,8
1489,201204,voluntaria,49,8
1490,201203,voluntaria,85,8
1491,201202,voluntaria,131,8
1492,201201,voluntaria,102,8
1493,201112,voluntaria,99,8
1494,201111,voluntaria,75,8
1495,201110,voluntaria,42,8
1496,201109,voluntaria,57,8
1497,201108,voluntaria,31,8
1498,201107,voluntaria,52,8
1499,201106,voluntaria,54,8
1500,201105,voluntaria,63,8
1501,201104,voluntaria,53,8
1502,201103,voluntaria,87,8
1503,201102,voluntaria,112,8
1504,201101,voluntaria,130,8
1505,201012,voluntaria,85,8
1506,201011,voluntaria,58,8
1507,201010,voluntaria,44,8
1508,201009,voluntaria,38,8
1509,201008,voluntaria,33,8
1510,201007,voluntaria,31,8
1511,201006,voluntaria,45,8
1512,201005,voluntaria,44,8
1513,201004,voluntaria,40,8
1514,201003,voluntaria,66,8
1515,201002,voluntaria,174,8
1516,201001,voluntaria,147,8
1517,200912,voluntaria,105,8
1518,200911,voluntaria,43,8
1519,200910,voluntaria,60,8
1520,200909,voluntaria,55,8
1521,200908,voluntaria,38,8
1522,200907,voluntaria,47,8
1523,200906,voluntaria,46,8
1524,200905,voluntaria,63,8
1525,200904,voluntaria,60,8
1526,200903,voluntaria,54,8
1527,200902,voluntaria,82,8
1528,200901,voluntaria,99,8
1529,200812,voluntaria,86,8
1530,200811,voluntaria,62,8
1531,200810,voluntaria,34,8
1532,200809,voluntaria,43,8
1533,200808,voluntaria,23,8
1534,200807,voluntaria,43,8
1535,200806,voluntaria,30,8
1536,200805,voluntaria,40,8
1537,200804,voluntaria,45,8
1538,200803,voluntaria,51,8
1539,200802,voluntaria,89,8
1540,200801,voluntaria,102,8
1541,202604,voluntaria,42,9
1542,202603,voluntaria,49,9
1543,202602,voluntaria,52,9
1544,202601,voluntaria,65,9
1545,202512,voluntaria,67,9
1546,202511,voluntaria,49,9
1547,202510,voluntaria,34,9
1548,202509,voluntaria,41,9
1549,202508,voluntaria,21,9
1550,202507,voluntaria,25,9
1551,202506,voluntaria,25,9
1552,202505,voluntaria,35,9
1553,202504,voluntaria,37,9
1554,202503,voluntaria,40,9
1555,202502,voluntaria,36,9
1556,202501,voluntaria,51,9
1557,202412,voluntaria,87,9
1558,202411,voluntaria,35,9
1559,202410,voluntaria,29,9
1560,202409,voluntaria,26,9
1561,202408,voluntaria,20,9
1562,202407,voluntaria,24,9
1563,202406,voluntaria,18,9
1564,202405,voluntaria,12,9
1565,202404,voluntaria,30,9
1566,202403,voluntaria,28,9
1567,202402,voluntaria,45,9
1568,202401,voluntaria,87,9
1569,202312,voluntaria,40,9
1570,202311,voluntaria,29,9
1571,202310,voluntaria,21,9
1572,202309,voluntaria,13,9
1573,202308,voluntaria,16,9
1574,202307,voluntaria,12,9
1575,202306,voluntaria,33,9
1576,202305,voluntaria,30,9
1577,202304,voluntaria,23,9
1578,202303,voluntaria,23,9
1579,202302,voluntaria,29,9
1580,202301,voluntaria,46,9
1581,202212,voluntaria,40,9
1582,202211,voluntaria,31,9
1583,202210,voluntaria,19,9
1584,202209,voluntaria,24,9
1585,202208,voluntaria,14,9
1586,202207,voluntaria,29,9
1587,202206,voluntaria,23,9
1588,202205,voluntaria,16,9
1589,202204,voluntaria,35,9
1590,202203,voluntaria,35,9
1591,202202,voluntaria,33,9
1592,202201,voluntaria,43,9
1593,202112,voluntaria,44,9
1594,202111,voluntaria,20,9
1595,202110,voluntaria,20,9
1596,202109,voluntaria,18,9
1597,202108,voluntaria,20,9
1598,202107,voluntaria,22,9
1599,202106,voluntaria,30,9
1600,202105,voluntaria,19,9
1601,202104,voluntaria,33,9
1602,202103,voluntaria,44,9
1603,202102,voluntaria,29,9
1604,202101,voluntaria,55,9
1605,202012,voluntaria,43,9
1606,202011,voluntaria,35,9
1607,202010,voluntaria,21,9
1608,202009,voluntaria,23,9
1609,202008,voluntaria,12,9
1610,202007,voluntaria,16,9
1611,202006,voluntaria,12,9
1612,202005,voluntaria,2,9
1613,202004,voluntaria,5,9
1614,202003,voluntaria,25,9
1615,202002,voluntaria,25,9
1616,202001,voluntaria,51,9
1617,201912,voluntaria,62,9
1618,201911,voluntaria,30,9
1619,201910,voluntaria,25,9
1620,201909,voluntaria,12,9
1621,201908,voluntaria,10,9
1622,201907,voluntaria,15,9
1623,201906,voluntaria,16,9
1624,201905,voluntaria,26,9
1625,201904,voluntaria,22,9
1626,201903,voluntaria,19,9
1627,201902,voluntaria,31,9
1628,201901,voluntaria,54,9
1629,201812,voluntaria,39,9
1630,201811,voluntaria,20,9
1631,201810,voluntaria,25,9
1632,201809,voluntaria,10,9
1633,201808,voluntaria,23,9
1634,201807,voluntaria,19,9
1635,201806,voluntaria,18,9
